metric,eligible_state_clusters,mean_base_to_donor_ncte,mean_donor_to_base_ncte,mean_symmetric_ncte,symmetric_ci95_low,symmetric_ci95_high,mean_directional_asymmetry,asymmetry_ci95_low,asymmetry_ci95_high,positive_state_fraction,p_two_sided_sign_flip,q_bh_within_metric_family,sign_flip_exact,flow_step,layer,action_position
rotation,15,0.006670304379507902,0.003880864369973334,0.005275584374740618,0.004308607425588009,0.006232730143172189,0.003180612219102053,0.0023884534753642623,0.004040410719118795,1.0,6.103515625e-05,0.00010067654639175257,True,7,17,3
rotation,15,0.00745197016272979,0.004611837097227971,0.0060319036299788815,0.005314613737833249,0.0067314322017269605,0.003226817299133437,0.0023438006677727794,0.004162986677662601,1.0,6.103515625e-05,0.00010067654639175257,True,7,17,4
rotation,15,0.007581322283090394,0.005383071734881025,0.0064821970089857074,0.005814803701046643,0.007065152865113366,0.0029506952422232078,0.0020148296231265847,0.0039475589711742845,1.0,6.103515625e-05,0.00010067654639175257,True,7,17,5
rotation,15,0.007874463335382227,0.005257536683702711,0.006566000009542469,0.005914405940132689,0.007176692787682743,0.003155324847831234,0.0022646221815106967,0.004132182893426292,1.0,6.103515625e-05,0.00010067654639175257,True,7,17,6
rotation,15,0.007501722130717319,0.005130109005181257,0.006315915567949288,0.005629931638794524,0.007013162028216923,0.0027608788897395963,0.0017787995117860924,0.0038291078229615687,1.0,6.103515625e-05,0.00010067654639175257,True,7,17,7
rotation,15,0.0073804747174887,0.004966165208750696,0.006173319963119698,0.005480595957591879,0.006914601001942176,0.002859932508022777,0.001956875843236551,0.0038328672372642306,1.0,6.103515625e-05,0.00010067654639175257,True,7,17,8
rotation,15,0.00642950939191595,0.004561203263440009,0.005495356327677979,0.004998374700723794,0.006081641359728075,0.0022987405814859623,0.0015317048134653763,0.003105557758645122,1.0,6.103515625e-05,0.00010067654639175257,True,7,17,9
rotation,15,-0.00021521857870505882,-0.0011178517569676073,-0.0006665351678363329,-0.0014194237260888247,-0.00017296634546526475,0.0009231056893000213,0.0005681145699573542,0.001295721278095316,0.2,0.004241943359375,0.005655924479166667,True,8,0,0
rotation,15,-0.000778525714763557,-0.002940078383364482,-0.0018593020490640195,-0.00314441726644475,-0.0008563553981034342,0.0021615526686009257,0.0014831090574319893,0.0028830835258267565,0.06666666666666667,0.0001220703125,0.00018425707547169813,True,8,0,1
rotation,15,-0.0029451853162793576,-0.006595701809749685,-0.0047704435630145205,-0.006666947300156838,-0.0030441863901098194,0.003824096152248729,0.002292365982987652,0.005674814867204175,0.0,6.103515625e-05,0.00010067654639175257,True,8,0,2
rotation,15,-0.0054081492788333315,-0.013783737108779394,-0.009595943193806362,-0.012056282772042024,-0.007077280063583046,0.008456908096410368,0.005195282663683483,0.01193826342177426,0.0,6.103515625e-05,0.00010067654639175257,True,8,0,3
rotation,15,-0.010635866947981323,-0.019385062768649534,-0.015010464858315427,-0.017520864092321797,-0.012186228421133819,0.010203502816729873,0.006907347551464427,0.01468537677408538,0.0,6.103515625e-05,0.00010067654639175257,True,8,0,4
rotation,15,-0.015764043756886097,-0.02597711837485454,-0.020870581065870312,-0.023251149633552126,-0.018605849969863746,0.011297782939406436,0.007120394529731975,0.016618032586520455,0.0,6.103515625e-05,0.00010067654639175257,True,8,0,5
rotation,15,-0.025145434071031352,-0.020174857227044898,-0.022660145649038132,-0.024233771269169316,-0.021094180248278836,0.006031300700982632,0.003484874721937259,0.008841993795660127,0.0,6.103515625e-05,0.00010067654639175257,True,8,0,6
rotation,15,-0.02699688401902817,-0.019288964325652233,-0.023142924172340203,-0.025172296983720845,-0.021195035018496452,0.007899051449142113,0.005017860502813267,0.01098754127724646,0.0,6.103515625e-05,0.00010067654639175257,True,8,0,7
rotation,15,-0.027381506407320424,-0.0165224450787136,-0.02195197574301701,-0.024843385759015235,-0.01921838048711041,0.011073455460942398,0.00785490676793699,0.014527697333727314,0.0,6.103515625e-05,0.00010067654639175257,True,8,0,8
rotation,15,-0.020174931630227304,-0.014293924232079418,-0.01723442793115336,-0.020342264144380767,-0.014535407275525032,0.006624942764462131,0.003820004380611109,0.00961688238132618,0.0,6.103515625e-05,0.00010067654639175257,True,8,0,9
rotation,15,-0.0005406052370280089,-0.0007178018186838397,-0.0006292035278559241,-0.0012690211892747436,-0.0001470006343297716,0.0007506723824349227,0.0004147258006458448,0.0011394921278367516,0.3333333333333333,0.0225830078125,0.02845103346456693,True,8,8,0
rotation,15,-0.0003561254406530639,-0.003038218451805857,-0.0016971719462294604,-0.0029646323383509376,-0.0008673797769783781,0.002766237903672457,0.0016559981400537662,0.004043325681977423,0.0,6.103515625e-05,0.00010067654639175257,True,8,8,1
rotation,15,-0.0008468313565842607,-0.006667091956525992,-0.0037569616565551263,-0.0058815856605925814,-0.001887653949157997,0.005820260599941731,0.00412997251232407,0.00759247148991947,0.13333333333333333,0.00079345703125,0.0011437218468468469,True,8,8,2
rotation,15,-0.0048526588252251245,-0.012498214569676338,-0.008675436697450729,-0.01118324393380925,-0.0061358062594416545,0.007909971223217486,0.005773393315909831,0.010130720664933474,0.0,6.103515625e-05,0.00010067654639175257,True,8,8,3
rotation,15,-0.007914404506343703,-0.0164022724671376,-0.01215833848674065,-0.014628030154756286,-0.009454475056043063,0.009473919488642112,0.00726492042582281,0.011622162436912194,0.0,6.103515625e-05,0.00010067654639175257,True,8,8,4
rotation,15,-0.01216310932740673,-0.01891385475638383,-0.01553848204189528,-0.017874719314979248,-0.013109888099507461,0.007839578583318555,0.005778408107407581,0.009882589038407894,0.0,6.103515625e-05,0.00010067654639175257,True,8,8,5
rotation,15,-0.020028389337335934,-0.01730180003233155,-0.018665094684833742,-0.021033340023574116,-0.016181780191130053,0.005574557116732261,0.0033129625962278896,0.007804063060316617,0.0,6.103515625e-05,0.00010067654639175257,True,8,8,6
rotation,15,-0.020372425148549762,-0.017998864889047037,-0.019185645018798398,-0.021686756480302046,-0.01679076140354092,0.0052865258581604145,0.0033717290581084165,0.007408080249579268,0.0,6.103515625e-05,0.00010067654639175257,True,8,8,7
rotation,15,-0.02120221016895245,-0.015159760445364389,-0.018180985307158424,-0.021066658516559204,-0.015578679534901994,0.00714019216635384,0.004594503822062527,0.009852775315515167,0.0,6.103515625e-05,0.00010067654639175257,True,8,8,8
rotation,15,-0.017106029337298993,-0.011481983264999265,-0.01429400630114913,-0.016822141387981857,-0.01205280086851111,0.006065934605668804,0.003493839299524252,0.008817867771164969,0.0,6.103515625e-05,0.00010067654639175257,True,8,8,9
rotation,15,0.0003363716525764556,0.0005506598816014621,0.00044351576708895877,-0.0002007498613430212,0.0012874261254547843,0.0011243950026129522,0.0004979510766050886,0.00215765796969727,0.6,0.3343505859375,0.38690141636690645,True,8,14,0
rotation,15,0.0019391406509993853,0.0032614702209684196,0.0026003054359839016,0.0008134529027956376,0.004597414963185798,0.002655422801172023,0.0012307660836612827,0.004744798793126545,0.6,0.01751708984375,0.022243923611111112,True,8,14,1
rotation,15,0.009002492965565692,0.005881503019807977,0.007441997992686836,0.005534630486291201,0.009332519370736266,0.004965794887237268,0.003367995679334482,0.0066222862970394146,0.9333333333333333,0.0001220703125,0.00018425707547169813,True,8,14,2
rotation,15,0.012717877236505385,0.005787651995719197,0.009252764616112292,0.007815864350821726,0.010827472722997751,0.008459685707945629,0.006585209150355097,0.010171188953559283,1.0,6.103515625e-05,0.00010067654639175257,True,8,14,3
rotation,15,0.01131404403815375,0.006190803650611019,0.008752423844382386,0.007040888420304002,0.01062684683854726,0.006326951434239816,0.004312853615706964,0.008415068630038226,1.0,6.103515625e-05,0.00010067654639175257,True,8,14,4
rotation,15,0.011728872206945063,0.007740816200671326,0.009734844203808194,0.007860075611796044,0.011817703091753137,0.004789429013557735,0.00316404943483091,0.006598399920526054,1.0,6.103515625e-05,0.00010067654639175257,True,8,14,5
rotation,15,0.013238263768911148,0.013248589238133775,0.013243426503522464,0.01137046366189579,0.01503953563895146,0.0036257762580268996,0.002404355107822683,0.004943587395116228,1.0,6.103515625e-05,0.00010067654639175257,True,8,14,6
rotation,15,0.012493073944872791,0.014989371286797476,0.013741222615835132,0.012133076647098943,0.015339408579641535,0.0059286240756049845,0.004292462139381037,0.007718122053265617,1.0,6.103515625e-05,0.00010067654639175257,True,8,14,7
rotation,15,0.010041860866318336,0.014854393312130213,0.012448127089224275,0.010883403851233283,0.014052973732423897,0.007221759053820656,0.004661435660273991,0.010042169956775262,1.0,6.103515625e-05,0.00010067654639175257,True,8,14,8
rotation,15,0.006396027937748982,0.01117345826790011,0.008784743102824543,0.007523823415022014,0.010084745422246853,0.007516906080042244,0.005427235018432694,0.009902333889259525,1.0,6.103515625e-05,0.00010067654639175257,True,8,14,9
rotation,15,0.0014018462686372947,0.0011185970690980825,0.0012602216688676886,0.0006151202440643906,0.0020826270528290095,0.00032593887210241297,0.0002158879583084758,0.0004301299644892361,1.0,6.103515625e-05,0.00010067654639175257,True,8,17,0
rotation,15,0.0031014470349030533,0.002175539749560753,0.002638493392231904,0.0015941569020059888,0.003798385421469304,0.0009281775205051279,0.0005550592505651008,0.0013488953671972996,1.0,6.103515625e-05,0.00010067654639175257,True,8,17,1
rotation,15,0.005737188973230614,0.0037172728111838807,0.004727230892207246,0.003368569096885925,0.006118707059957423,0.0022130618623599522,0.0016270651049869406,0.002832306471241467,1.0,6.103515625e-05,0.00010067654639175257,True,8,17,2
rotation,15,0.007359190734697025,0.005259771579533795,0.00630948115711541,0.004893965289691685,0.0077246588392477335,0.0023842932214732933,0.0016506043249121312,0.0032126535261009837,1.0,6.103515625e-05,0.00010067654639175257,True,8,17,3
rotation,15,0.008793727732338077,0.006493007380049441,0.0076433675561937585,0.006448128497206476,0.008838029466882032,0.0025171936533811773,0.0015850005930906352,0.0036394622691968206,1.0,6.103515625e-05,0.00010067654639175257,True,8,17,4
rotation,15,0.00928471235166519,0.007435076616796397,0.008359894484230796,0.007492169578859273,0.009124351494124919,0.002370688768115355,0.0013659558690511495,0.0035467294851262605,1.0,6.103515625e-05,0.00010067654639175257,True,8,17,5
rotation,15,0.010441149930804439,0.007763710271365743,0.009102430101085092,0.008266156406517598,0.009920127658370182,0.0029731689201581884,0.0018015947903889282,0.004291240137522048,1.0,6.103515625e-05,0.00010067654639175257,True,8,17,6
rotation,15,0.0106853481562954,0.007945652141425936,0.00931550014886067,0.008330954162675961,0.010309358426072427,0.003001150433162742,0.0017711286746224459,0.004399144738769491,1.0,6.103515625e-05,0.00010067654639175257,True,8,17,7
rotation,15,0.011087317488273322,0.008163805592321959,0.009625561540297641,0.008545734301831927,0.010761568599587408,0.0033428116730119164,0.002188148838914615,0.00460816751655897,1.0,6.103515625e-05,0.00010067654639175257,True,8,17,8
rotation,15,0.010080628643709434,0.007575024084063765,0.008827826363886598,0.008017073448792978,0.0097409570730377,0.0028246888453195744,0.0018421404346755307,0.003909433947021249,1.0,6.103515625e-05,0.00010067654639175257,True,8,17,9
rotation,15,0.0006546419648572145,7.25103786759211e-06,0.00033094650136240324,-0.0002314801332189695,0.000982454583554179,0.0013914512136965565,0.0006460622131707142,0.0022757026708715078,0.5333333333333333,0.33612060546875,0.38690141636690645,True,9,0,0
rotation,15,0.0014904582798259253,-0.001738816501754231,-0.00012417911096415286,-0.00140824950576615,0.0010513240297529657,0.00533625921860247,0.00314339077239969,0.007843714846878798,0.4666666666666667,0.85693359375,0.8733081210191083,True,9,0,1
rotation,15,0.001559891524337959,-0.003391668789355715,-0.0009158886325088784,-0.003971250824529629,0.0019857148441908444,0.011637680716051242,0.007925096753864446,0.016038504118916913,0.3333333333333333,0.58441162109375,0.6317963471283784,True,9,0,2
rotation,15,0.00127613768247554,-0.003559585470000334,-0.0011417238937623969,-0.006293514898893886,0.003573127626955993,0.011789554181885481,0.007328112921491717,0.016950715285821105,0.4,0.6771240234375,0.7174824089403974,True,9,0,3
rotation,15,0.002206282571364666,0.0014552174391854237,0.0018307500052750442,-0.004270665533700873,0.007381959005793084,0.009467166996722497,0.005832921429484189,0.013520573459108834,0.7333333333333333,0.54736328125,0.5989583333333334,True,9,0,4
rotation,15,0.007599792167630717,0.006519935620795775,0.0070598638942132455,0.0009197762958828259,0.012095620706590964,0.009725899823572137,0.0061850693496512624,0.014017451374983897,0.8666666666666667,0.03277587890625,0.040652252906976744,True,9,0,5
rotation,15,0.0021919246227545108,0.022996410069430668,0.01259416734609259,0.007129608482733846,0.016658903866075443,0.02080448544667616,0.01655412949505637,0.02474468979450912,0.9333333333333333,0.00103759765625,0.0014436141304347825,True,9,0,6
rotation,15,-0.004518675185359216,0.021947852598804697,0.00871458870672274,0.002076305332161496,0.013772143752420708,0.026466527784163914,0.020167831858236528,0.032433868720151665,0.8666666666666667,0.0172119140625,0.02203125,True,9,0,7
rotation,15,-0.0118202643041822,0.014754406792632702,0.0014670712442252502,-0.005624083463170205,0.007706463117454473,0.026574671096814894,0.019968060609111115,0.033424975795193476,0.6,0.682861328125,0.7187627655228758,True,9,0,8
rotation,15,-0.0040209121758583545,-0.007372086430402075,-0.005696499303130214,-0.013954221179347737,0.0012254716605170756,0.01571931818861237,0.009779702315765141,0.022234996978533806,0.4,0.1773681640625,0.213375234962406,True,9,0,9
rotation,15,0.00043519563502756545,-0.0001005649765703099,0.0001673153292286278,-0.00020751730079080155,0.0005189684796342332,0.0012028816562795633,0.0007654403671866731,0.0016694455028266328,0.6,0.39013671875,0.4427083333333333,True,9,8,0
rotation,15,0.0010738707765820606,-0.003487644983609114,-0.0012068871035135268,-0.0021059255024952327,-0.0004654243842001123,0.004848734679089123,0.0030271988713468164,0.006901119368941465,0.06666666666666667,0.0047607421875,0.006295196280991735,True,9,8,1
rotation,15,0.002132268365568466,-0.009303668748342053,-0.003585700191386793,-0.005593771857016887,-0.0017288605603811228,0.011685544075985866,0.007964753756906081,0.015598542401994254,0.06666666666666667,0.001708984375,0.002357219827586207,True,9,8,2
rotation,15,0.0005853817741099394,-0.016509797262918614,-0.007962207744404337,-0.011697582575790452,-0.004363167754190379,0.01767580540007446,0.013169674243724179,0.022174419352760297,0.13333333333333333,0.00103759765625,0.0014436141304347825,True,9,8,3
rotation,15,-0.00023213304077094408,-0.021577601856906593,-0.010904867448838769,-0.015452915608678891,-0.006320972118647564,0.02162494406732502,0.016521800205155278,0.026481896859131965,0.13333333333333333,0.000732421875,0.001065340909090909,True,9,8,4
rotation,15,-0.002611244830108087,-0.022433273381408284,-0.01252225910575819,-0.017919283037942567,-0.006886399576714507,0.019870940353905957,0.014750518114160891,0.025063293036199655,0.13333333333333333,0.0009765625,0.0013827433628318584,True,9,8,5
rotation,15,-0.00983551117879336,-0.0172289508207581,-0.013532230999775732,-0.020180771413585187,-0.006838114837972296,0.011316740225327148,0.007657203125199824,0.015196895712101926,0.2,0.00238037109375,0.0032276218220338984,True,9,8,6
rotation,15,-0.01524771037880689,-0.02400112968388807,-0.01962442003134748,-0.0271148125376892,-0.012656888819216503,0.015079667937328964,0.011581224981302617,0.01852267979668405,0.06666666666666667,0.00018310546875,0.0002738025700934579,True,9,8,7
rotation,15,-0.020342049094728434,-0.02058267191577663,-0.02046236050525253,-0.0284986534590349,-0.013474100736911396,0.01412399401454439,0.010309242704810284,0.01785276397527836,0.06666666666666667,0.0001220703125,0.00018425707547169813,True,9,8,8
rotation,15,-0.018686777541639905,-0.018056269115388195,-0.018371523328514047,-0.025862907307587214,-0.012509898591336997,0.011866901859059639,0.008404879696982247,0.015809133533993547,0.0,6.103515625e-05,0.00010067654639175257,True,9,8,9
rotation,15,0.0015875381777149125,0.0015491918341530573,0.001568365005933985,0.0006547725098607548,0.0027385908287754514,0.0012649257445243684,0.0005545079463060366,0.002440722973443855,0.8666666666666667,0.002197265625,0.0030048076923076925,True,9,14,0
rotation,15,0.002962573417719863,0.004732098032337915,0.0038473357250288893,0.00167766319962305,0.006195301199471721,0.0036450029931023057,0.0020106852075575813,0.005997451280684844,0.7333333333333333,0.00396728515625,0.005334164915966387,True,9,14,1
rotation,15,0.007683203685798004,0.008370400135039454,0.00802680191041873,0.005919331234430935,0.010030237716278645,0.0033539335894085935,0.002125962039913851,0.0048415786029993675,0.9333333333333333,0.0001220703125,0.00018425707547169813,True,9,14,2
rotation,15,0.011780384776047386,0.009597663326350014,0.010689024051198698,0.008577296398052933,0.012788041900553193,0.005171057876960063,0.003641295424624351,0.0067940547515526525,1.0,6.103515625e-05,0.00010067654639175257,True,9,14,3
rotation,15,0.011340492129412865,0.011580598984268105,0.011460545556840486,0.008559586398857452,0.014133808556683438,0.004540030903247479,0.002473184138561121,0.006935526377166334,0.9333333333333333,0.0001220703125,0.00018425707547169813,True,9,14,4
rotation,15,0.011508164541324147,0.015776233743167573,0.013642199142245858,0.01115320157831358,0.016004529591327095,0.007824466442481049,0.005390108590005083,0.01034189862876291,1.0,6.103515625e-05,0.00010067654639175257,True,9,14,5
rotation,15,0.012865398091620066,0.02296020893922381,0.01791280351542194,0.01584693771593924,0.019684633745951086,0.011390118673528966,0.00898952268583035,0.013954293226962922,1.0,6.103515625e-05,0.00010067654639175257,True,9,14,6
rotation,15,0.012544634349647083,0.02540593707825708,0.018975285713952083,0.017319958660131682,0.020672797282576538,0.013743005519441017,0.009863666856790201,0.01768258765181856,1.0,6.103515625e-05,0.00010067654639175257,True,9,14,7
rotation,15,0.011886172353723514,0.027254284155596963,0.019570228254660246,0.017314246749108173,0.021783845323318094,0.015480034252366076,0.010289738555341748,0.020797228158909963,1.0,6.103515625e-05,0.00010067654639175257,True,9,14,8
rotation,15,0.009356122965019316,0.02197597015050052,0.015666046557759918,0.013372159564918374,0.01793770460146942,0.014194035402184259,0.009939558199432699,0.01891683963053349,1.0,6.103515625e-05,0.00010067654639175257,True,9,14,9
rotation,15,0.0012364384476374053,0.00123643893319983,0.0012364386904186178,0.0005126139574605771,0.0021302855127902317,8.800623635724547e-10,2.858625975133148e-10,1.5950780572191584e-09,0.9333333333333333,0.0001220703125,0.00018425707547169813,True,9,17,0
rotation,15,0.0028253292546512043,0.002825328523055579,0.0028253288888533917,0.001546390351783594,0.004215664451538308,1.8762280285888977e-09,7.613548100622823e-10,3.117293490318166e-09,0.9333333333333333,0.0001220703125,0.00018425707547169813,True,9,17,1
rotation,15,0.006163528153354327,0.0061635295018238195,0.006163528827589073,0.004391139139957363,0.007919311198228113,3.2540827780850115e-09,1.31463904153249e-09,5.691778771002705e-09,1.0,6.103515625e-05,0.00010067654639175257,True,9,17,2
rotation,15,0.00839688861892196,0.008396891578211116,0.00839689009856654,0.006494643076860135,0.010284789375616367,6.176081848415296e-09,2.5679451909463214e-09,1.0901515622771918e-08,1.0,6.103515625e-05,0.00010067654639175257,True,9,17,3
rotation,15,0.01056585972614013,0.010565861729493722,0.010565860727816928,0.00868572491398113,0.012360560627884256,8.730315993165279e-09,5.676039145107759e-09,1.1711050903311554e-08,1.0,6.103515625e-05,0.00010067654639175257,True,9,17,4
rotation,15,0.011189880385437966,0.011189883005784005,0.011189881695610986,0.010253890503845686,0.011997231668651692,1.1318078330565158e-08,6.0367213209020875e-09,1.7745949516693426e-08,1.0,6.103515625e-05,0.00010067654639175257,True,9,17,5
rotation,15,0.013268592269692686,0.013268594525566207,0.013268593397629449,0.011903831773240002,0.01459346078775352,5.877741037519739e-09,2.555703582131363e-09,9.773664807723295e-09,1.0,6.103515625e-05,0.00010067654639175257,True,9,17,6
rotation,15,0.014457412839782085,0.014457417439796425,0.014457415139789254,0.01297938104542768,0.01594027903342613,7.383215549240189e-09,4.044555380012735e-09,1.0933263626626324e-08,1.0,6.103515625e-05,0.00010067654639175257,True,9,17,7
rotation,15,0.01568282301643498,0.015682823216480637,0.015682823116457807,0.013944406123965499,0.017369621795542346,9.464275981784416e-09,6.399671181909922e-09,1.2619955029324891e-08,1.0,6.103515625e-05,0.00010067654639175257,True,9,17,8
rotation,15,0.015259478400270029,0.015259483891464365,0.015259481145867197,0.013388389920571337,0.017113086263236016,1.144572581180762e-08,7.060184311191015e-09,1.631060443900665e-08,1.0,6.103515625e-05,0.00010067654639175257,True,9,17,9
translation,15,-4.919478049256323e-06,-1.7902865201634836e-05,-1.1411171625445578e-05,-0.00011871267216517839,9.794935985272659e-05,0.00019840758414421247,0.00011553296224192963,0.00029117185861831025,0.4666666666666667,0.84185791015625,0.8746575689935064,True,0,0,0
translation,15,-0.00011942751873687409,-3.953263684694377e-06,-6.169039121078423e-05,-0.00014569927861236492,1.613456394549238e-05,0.00025769354085779445,0.0001863307653571859,0.00033012173124558937,0.5333333333333333,0.1810302734375,0.21778078007518797,True,0,0,1
translation,15,-8.734801214416434e-05,-0.00013745960599772342,-0.00011240380907094391,-0.00022740380642117362,-1.4202064818886005e-06,0.0003557347568585364,0.00025483384007647127,0.00046518560400167475,0.3333333333333333,0.08001708984375,0.102421875,True,0,0,2
translation,15,-0.00010372625346793053,-0.00014547531748681535,-0.00012460078547737297,-0.00024104596236497583,-1.5728888111105842e-05,0.00020769043302233756,0.00013829282659733684,0.0002780361298262603,0.26666666666666666,0.05120849609375,0.06803919057377049,True,0,0,3
translation,15,-6.160287052422983e-05,-3.396771348555641e-05,-4.7785292004893116e-05,-0.0001470230763176806,4.045131558748416e-05,0.0003111666813002546,0.00020910049585159125,0.0004193638422853163,0.26666666666666666,0.38092041015625,0.44487055200729925,True,0,0,4
translation,15,-0.00011877572027366116,-5.386293996552556e-05,-8.631933011959335e-05,-0.00019030096648670273,6.653081983580716e-06,0.00022891756161022746,0.00015126195280294676,0.00033077558739534927,0.4666666666666667,0.11962890625,0.15071358267716536,True,0,0,5
translation,15,6.470399886907666e-06,4.589432802952045e-06,5.529916344929852e-06,-0.00010213375641017421,0.00011121664400166866,0.00023118701873866805,0.00015323317052293962,0.00031969696362709886,0.5333333333333333,0.9227294921875,0.9403612659235668,True,0,0,6
translation,15,-0.0001618930320801459,-7.554476463231196e-05,-0.0001187188983562289,-0.00022733290134135505,-2.0351668304706163e-05,0.00020539061427194536,0.00013901567264122197,0.0002745756561584783,0.4,0.04351806640625,0.059007547669491525,True,0,0,7
translation,15,-2.3228076119488173e-05,-2.0700749757358542e-05,-2.1964412938423363e-05,-0.00011162218653542393,7.907474865526569e-05,0.00023436891431664,0.0001579217199843966,0.0003265301968880062,0.26666666666666666,0.67425537109375,0.7289247255067568,True,0,0,8
translation,15,4.950431571963194e-06,-8.051971421309625e-05,-3.7784641320566534e-05,-0.0001410827133747792,5.741278705050652e-05,0.0003449896461372683,0.00022281348733263102,0.00047534812132988435,0.4,0.5,0.5594405594405595,True,0,0,9
translation,15,-8.269829145325122e-05,-5.932357413288244e-05,-7.101093279306684e-05,-0.0001790307251276937,4.756780878937728e-05,0.00035440005462182057,0.00024988334866069586,0.00046776646662498506,0.4,0.2467041015625,0.2945720615671642,True,0,8,0
translation,15,-5.279104593433915e-06,4.224616744449835e-05,1.8483531425532217e-05,-9.126190144548437e-05,0.00012563872435002798,0.000265632140715857,0.0001919937602411287,0.00033835455963448585,0.6,0.7513427734375,0.7961247930463576,True,0,8,1
translation,15,-0.0001314681671701654,0.00016013889465972645,1.4335363744780526e-05,-9.504270111978545e-05,0.00011785277401858295,0.0003286638480480912,0.00021355962424790423,0.00045129216052549643,0.6,0.79754638671875,0.8340354370915033,True,0,8,2
translation,15,-5.187481987210131e-05,-8.295511822349208e-06,-3.0085165847225263e-05,-0.0001334271878482192,6.471987040033642e-05,0.00033010345263480675,0.00023423956335503075,0.0004412094907733083,0.4666666666666667,0.5870361328125,0.6433272688356164,True,0,8,3
translation,15,-3.9898301738720615e-05,5.8594007570772644e-05,9.347852916026013e-06,-0.00010160218549157343,0.0001252066365163355,0.00040342809541321054,0.00024534561740127974,0.0006452082681807328,0.4666666666666667,0.87835693359375,0.9021935096153846,True,0,8,4
translation,15,-3.339780256014539e-05,3.480996094367599e-05,7.060791917653012e-07,-7.809885682849528e-05,8.089123425232738e-05,0.00025018894274541476,0.00013523998652903416,0.0003849374162808365,0.4666666666666667,0.98895263671875,0.99468994140625,True,0,8,5
translation,15,-4.939587911105856e-05,5.186788730347812e-05,1.2360040962097842e-06,-9.503064645994099e-05,0.00010255733585502055,0.0002537699866608492,0.00018542601235262406,0.00033887486411691547,0.5333333333333333,0.98193359375,0.9943631329113924,True,0,8,6
translation,15,-4.810902078243897e-05,-4.8755305014488964e-05,-4.843216289846398e-05,-0.00014923463815350504,4.109323993433951e-05,0.00014819517508879554,9.413752100917502e-05,0.00020588116552831682,0.4666666666666667,0.34796142578125,0.41239872685185186,True,0,8,7
translation,15,1.3801748545700095e-06,-3.445453908714542e-05,-1.6537182116287702e-05,-6.934582795275638e-05,3.60709441233562e-05,0.0002740349850400645,0.00015865656105865943,0.0004039001351324021,0.4,0.5582275390625,0.6159752155172413,True,0,8,8
translation,15,-2.7012145793501733e-06,-3.6709793727150185e-05,-1.9705504153250185e-05,-0.00011437868354261085,6.669629066947545e-05,0.00027658627563219274,0.00019585435971568828,0.0003621111358602296,0.5333333333333333,0.6890869140625,0.7399591023489933,True,0,8,9
translation,15,-0.00010370030401225634,3.0324266077684296e-05,-3.6688018967286026e-05,-0.00014103646013897291,7.926504715109448e-05,0.0003902992479983735,0.0002900902225491895,0.0004964411663968851,0.3333333333333333,0.5384521484375,0.5982801649305556,True,0,14,0
translation,15,-6.937638295274962e-05,0.0001660322962237293,4.832795663548984e-05,-8.290356217280945e-05,0.00017474932149902044,0.0003892773419124454,0.00023402414319016838,0.0005638122633050215,0.5333333333333333,0.4891357421875,0.5511388644366197,True,0,14,1
translation,15,7.434545283088673e-05,0.0005035714148061606,0.00028895843381852366,0.0001500065984029542,0.0004351165499600686,0.0005444899950716517,0.00032487147698444376,0.0007932306453590246,0.8,0.00146484375,0.002130681818181818,True,0,14,2
translation,15,0.0002602454977564534,0.000618577347307561,0.0004394114225320072,0.0002929782257497004,0.000577017951585443,0.0005790855655760246,0.00038960279958350695,0.0007845024955663162,0.9333333333333333,0.00018310546875,0.00029894770408163266,True,0,14,3
translation,15,0.00030161567770707517,0.0008712746524015568,0.000586445165054316,0.0003658840776061602,0.0008074955571236346,0.000611124988934439,0.00040678674751788566,0.0008305983647314608,0.8666666666666667,0.00030517578125,0.0004834467821782178,True,0,14,4
translation,15,0.00022847127919429475,0.001039291106063433,0.0006338811926288639,0.00045588003497308165,0.0008178549010639411,0.0008252430652280035,0.0005087932996553428,0.0011713489734516528,0.9333333333333333,0.0001220703125,0.00020777925531914894,True,0,14,5
translation,15,0.00037438034496935983,0.0011574824020452008,0.0007659313735072804,0.000557777559652465,0.0009842958274397639,0.0007831020570758412,0.0005434426341804225,0.0010449558446046722,1.0,6.103515625e-05,0.00010731456043956044,True,0,14,6
translation,15,0.0004853725253153491,0.0010934925568456878,0.0007894325410805185,0.0006424808735680673,0.0009460845379171402,0.0007306800563574467,0.00041569576625059487,0.0010971569712453658,1.0,6.103515625e-05,0.00010731456043956044,True,0,14,7
translation,15,0.0007019748917248547,0.0010534021930195235,0.0008776885423721891,0.0007368373603302917,0.0010262018084054607,0.0008017099990065285,0.0005081787933117408,0.0011229187155052602,1.0,6.103515625e-05,0.00010731456043956044,True,0,14,8
translation,15,0.000555258820429935,0.0006926933810299246,0.0006239761007299299,0.0004839466493055888,0.0007804060816592464,0.0006867932596919498,0.00042617851055289373,0.0009637317082705503,1.0,6.103515625e-05,0.00010731456043956044,True,0,14,9
translation,15,1.7468823728035583e-05,8.406934982500697e-05,5.0769086776521286e-05,-5.715195167249318e-05,0.00014987200964966223,0.0002552938915379464,0.0001695912939858303,0.0003446087653751213,0.6666666666666666,0.36016845703125,0.4237275965073529,True,0,17,0
